interval_begin;interval_end;interval_flow;interval_harmonicMeanSpeed;interval_id;interval_length;interval_nVehContrib;interval_nVehEntered;interval_occupancy;interval_speed
0.00;300.00;0.00;-1.00;E0_0_0m;-1.00;0;0;0.00;-1.00
0.00;300.00;0.00;-1.00;E0_1_0m;-1.00;0;0;0.00;-1.00
0.00;300.00;2088.00;26.35;E0_0_100m;5.00;174;175;11.06;26.45
0.00;300.00;2124.00;27.68;E0_1_100m;5.00;177;177;10.66;27.86
0.00;300.00;2040.00;26.13;E0_0_200m;5.00;170;171;10.89;26.21
0.00;300.00;2136.00;27.65;E0_1_200m;5.00;178;178;10.73;27.81
0.00;300.00;1992.00;25.99;E0_0_300m;5.00;166;166;10.65;26.07
0.00;300.00;2148.00;27.48;E0_1_300m;5.00;179;179;10.86;27.62
0.00;300.00;1980.00;25.77;E0_0_400m;5.00;165;165;10.67;25.84
0.00;300.00;2112.00;27.39;E0_1_400m;5.00;176;176;10.71;27.55
0.00;300.00;1956.00;25.59;E0_0_500m;5.00;163;163;10.62;25.66
0.00;300.00;2076.00;27.14;E0_1_500m;5.00;173;173;10.62;27.31
0.00;300.00;1944.00;25.43;E0_0_600m;5.00;162;162;10.62;25.50
0.00;300.00;2028.00;26.86;E0_1_600m;5.00;169;169;10.49;27.02
0.00;300.00;1896.00;25.34;E0_0_700m;5.00;158;158;10.39;25.41
0.00;300.00;2028.00;26.73;E0_1_700m;5.00;169;169;10.54;26.88
0.00;300.00;1848.00;25.22;E0_0_800m;5.00;154;154;10.18;25.30
0.00;300.00;2016.00;26.70;E0_1_800m;5.00;168;169;10.50;26.85
0.00;300.00;1848.00;25.09;E0_0_900m;5.00;154;155;10.23;25.16
0.00;300.00;1980.00;26.67;E0_1_900m;5.00;165;165;10.31;26.82
0.00;300.00;1800.00;24.96;E0_0_1000m;5.00;150;151;10.04;25.04
0.00;300.00;1968.00;26.46;E0_1_1000m;5.00;164;164;10.33;26.61
0.00;300.00;1764.00;24.85;E0_0_1100m;5.00;147;147;9.86;24.93
0.00;300.00;1944.00;26.20;E0_1_1100m;5.00;162;162;10.30;26.34
0.00;300.00;1704.00;24.80;E0_0_1200m;5.00;142;142;9.54;24.89
0.00;300.00;1932.00;25.92;E0_1_1200m;5.00;161;161;10.35;26.05
0.00;300.00;1692.00;24.68;E0_0_1300m;5.00;141;141;9.52;24.77
0.00;300.00;1920.00;25.86;E0_1_1300m;5.00;160;160;10.31;26.00
0.00;300.00;1668.00;24.59;E0_0_1400m;5.00;139;139;9.42;24.68
0.00;300.00;1872.00;25.73;E0_1_1400m;5.00;156;156;10.10;25.89
0.00;300.00;1632.00;24.57;E0_0_1500m;5.00;136;136;9.22;24.66
0.00;300.00;1848.00;25.58;E0_1_1500m;5.00;154;154;10.03;25.73
0.00;300.00;1572.00;24.52;E0_0_1600m;5.00;131;131;8.90;24.60
0.00;300.00;1836.00;25.56;E0_1_1600m;5.00;153;153;9.98;25.71
0.00;300.00;1560.00;24.54;E0_0_1700m;5.00;130;130;8.83;24.65
0.00;300.00;1800.00;25.45;E0_1_1700m;5.00;150;150;9.82;25.58
0.00;300.00;1536.00;24.52;E0_0_1800m;5.00;128;128;8.70;24.63
0.00;300.00;1764.00;25.46;E0_1_1800m;5.00;147;148;9.62;25.60
0.00;300.00;1524.00;24.53;E0_0_1900m;5.00;127;127;8.63;24.64
0.00;300.00;1716.00;25.33;E0_1_1900m;5.00;143;143;9.41;25.45
0.00;300.00;1488.00;24.53;E0_0_2000m;5.00;124;124;8.42;24.64
0.00;300.00;1680.00;25.15;E0_1_2000m;5.00;140;140;9.28;25.24
0.00;300.00;1464.00;24.49;E0_0_2100m;5.00;122;122;8.30;24.60
0.00;300.00;1644.00;25.14;E0_1_2100m;5.00;137;137;9.08;25.23
0.00;300.00;1440.00;24.51;E0_0_2200m;5.00;120;120;8.16;24.62
0.00;300.00;1608.00;25.20;E0_1_2200m;5.00;134;134;8.86;25.30
0.00;300.00;1428.00;24.56;E0_0_2300m;5.00;119;119;8.08;24.68
0.00;300.00;1584.00;25.14;E0_1_2300m;5.00;132;132;8.75;25.24
0.00;300.00;1416.00;24.59;E0_0_2400m;5.00;118;118;8.00;24.70
0.00;300.00;1584.00;24.97;E0_1_2400m;5.00;132;132;8.81;25.06
0.00;300.00;1380.00;24.58;E0_0_2500m;5.00;115;115;7.80;24.69
0.00;300.00;1548.00;24.88;E0_1_2500m;5.00;129;129;8.64;24.96
0.00;300.00;1344.00;24.61;E0_0_2600m;5.00;112;112;7.59;24.72
0.00;300.00;1512.00;24.83;E0_1_2600m;5.00;126;126;8.46;24.91
0.00;300.00;1308.00;24.59;E0_0_2700m;5.00;109;109;7.39;24.71
0.00;300.00;1476.00;24.83;E0_1_2700m;5.00;123;123;8.26;24.91
0.00;300.00;1272.00;24.60;E0_0_2800m;5.00;106;106;7.18;24.72
0.00;300.00;1440.00;24.91;E0_1_2800m;5.00;120;120;8.03;25.01
0.00;300.00;1248.00;24.65;E0_0_2900m;5.00;104;104;7.03;24.77
0.00;300.00;1392.00;24.95;E0_1_2900m;5.00;116;116;7.75;25.05
0.00;300.00;1224.00;24.65;E0_0_3000m;5.00;102;102;6.90;24.78
0.00;300.00;1356.00;24.92;E0_1_3000m;5.00;113;113;7.56;25.02
0.00;300.00;1200.00;24.70;E0_0_3100m;5.00;100;100;6.75;24.84
0.00;300.00;1320.00;24.87;E0_1_3100m;5.00;110;110;7.37;24.95
0.00;300.00;1164.00;24.74;E0_0_3200m;5.00;97;97;6.53;24.88
0.00;300.00;1284.00;24.87;E0_1_3200m;5.00;107;107;7.17;24.95
0.00;300.00;1128.00;24.78;E0_0_3300m;5.00;94;94;6.32;24.93
0.00;300.00;1248.00;24.88;E0_1_3300m;5.00;104;104;6.97;24.95
0.00;300.00;1104.00;24.81;E0_0_3400m;5.00;92;92;6.18;24.96
0.00;300.00;1212.00;24.90;E0_1_3400m;5.00;101;101;6.76;24.97
0.00;300.00;1068.00;24.84;E0_0_3500m;5.00;89;89;5.97;24.98
0.00;300.00;1164.00;24.95;E0_1_3500m;5.00;97;98;6.55;25.02
0.00;300.00;1020.00;24.90;E0_0_3600m;5.00;85;85;5.69;25.05
0.00;300.00;1140.00;24.99;E0_1_3600m;5.00;95;96;6.39;25.06
0.00;300.00;984.00;24.89;E0_0_3700m;5.00;82;82;5.49;25.06
0.00;300.00;1104.00;25.06;E0_1_3700m;5.00;92;93;6.16;25.14
0.00;300.00;948.00;25.03;E0_0_3800m;5.00;79;79;5.26;25.19
0.00;300.00;1080.00;25.14;E0_1_3800m;5.00;90;90;5.97;25.24
0.00;300.00;912.00;25.16;E0_0_3900m;5.00;76;76;5.03;25.34
0.00;300.00;1044.00;25.40;E0_1_3900m;5.00;87;87;5.71;25.53
0.00;300.00;912.00;25.22;E0_0_4000m;5.00;76;76;5.02;25.39
0.00;300.00;984.00;25.35;E0_1_4000m;5.00;82;82;5.39;25.46
0.00;300.00;876.00;25.27;E0_0_4100m;5.00;73;73;4.81;25.44
0.00;300.00;948.00;25.35;E0_1_4100m;5.00;79;79;5.19;25.44
0.00;300.00;840.00;25.27;E0_0_4200m;5.00;70;70;4.62;25.44
0.00;300.00;900.00;25.41;E0_1_4200m;5.00;75;76;4.98;25.50
0.00;300.00;804.00;25.35;E0_0_4300m;5.00;67;67;4.40;25.53
0.00;300.00;864.00;25.47;E0_1_4300m;5.00;72;73;4.76;25.55
0.00;300.00;756.00;25.47;E0_0_4400m;5.00;63;63;4.12;25.65
0.00;300.00;840.00;25.57;E0_1_4400m;5.00;70;71;4.59;25.64
0.00;300.00;720.00;25.53;E0_0_4500m;5.00;60;60;3.92;25.71
0.00;300.00;816.00;25.60;E0_1_4500m;5.00;68;68;4.43;25.67
0.00;300.00;684.00;25.59;E0_0_4600m;5.00;57;57;3.71;25.77
0.00;300.00;780.00;25.71;E0_1_4600m;5.00;65;65;4.21;25.77
0.00;300.00;648.00;25.79;E0_0_4700m;5.00;54;54;3.49;25.96
0.00;300.00;744.00;25.92;E0_1_4700m;5.00;62;62;3.99;25.97
0.00;300.00;624.00;25.93;E0_0_4800m;5.00;52;52;3.34;26.10
0.00;300.00;696.00;26.04;E0_1_4800m;5.00;58;58;3.71;26.09
0.00;300.00;612.00;25.92;E0_0_4900m;5.00;51;51;3.28;26.09
0.00;300.00;684.00;26.02;E0_1_4900m;5.00;57;57;3.65;26.06
0.00;300.00;612.00;25.88;E0_0_5000m;5.00;51;51;3.28;26.07
0.00;300.00;684.00;25.99;E0_1_5000m;5.00;57;57;3.65;26.03
300.00;600.00;0.00;-1.00;E0_0_0m;-1.00;0;0;0.00;-1.00
300.00;600.00;0.00;-1.00;E0_1_0m;-1.00;0;0;0.00;-1.00
300.00;600.00;1920.00;26.62;E0_0_100m;5.00;160;161;10.04;26.73
300.00;600.00;2160.00;27.89;E0_1_100m;5.00;180;181;10.81;28.04
300.00;600.00;1920.00;26.86;E0_0_200m;5.00;160;160;9.93;26.96
300.00;600.00;2136.00;28.47;E0_1_200m;5.00;178;178;10.42;28.64
300.00;600.00;1884.00;26.79;E0_0_300m;5.00;157;157;9.77;26.90
300.00;600.00;2172.00;28.53;E0_1_300m;5.00;181;181;10.57;28.66
300.00;600.00;1896.00;26.54;E0_0_400m;5.00;158;159;9.93;26.63
300.00;600.00;2184.00;28.26;E0_1_400m;5.00;182;182;10.73;28.42
300.00;600.00;1884.00;26.40;E0_0_500m;5.00;157;157;9.91;26.49
300.00;600.00;2196.00;28.07;E0_1_500m;5.00;183;184;10.89;28.17
300.00;600.00;1872.00;26.27;E0_0_600m;5.00;156;156;9.90;26.37
300.00;600.00;2208.00;27.89;E0_1_600m;5.00;184;184;11.00;27.99
300.00;600.00;1884.00;26.01;E0_0_700m;5.00;157;157;10.06;26.14
300.00;600.00;2184.00;27.84;E0_1_700m;5.00;182;183;10.90;27.94
300.00;600.00;1860.00;25.96;E0_0_800m;5.00;155;155;9.95;26.07
300.00;600.00;2208.00;27.76;E0_1_800m;5.00;184;183;11.03;27.85
300.00;600.00;1860.00;25.87;E0_0_900m;5.00;155;154;9.98;25.99
300.00;600.00;2184.00;27.66;E0_1_900m;5.00;182;182;10.96;27.75
300.00;600.00;1860.00;25.78;E0_0_1000m;5.00;155;154;9.99;25.91
300.00;600.00;2220.00;27.63;E0_1_1000m;5.00;185;185;11.16;27.72
300.00;600.00;1860.00;25.56;E0_0_1100m;5.00;155;156;10.12;25.67
300.00;600.00;2256.00;27.67;E0_1_1100m;5.00;188;188;11.32;27.77
300.00;600.00;1896.00;25.33;E0_0_1200m;5.00;158;158;10.40;25.43
300.00;600.00;2256.00;27.73;E0_1_1200m;5.00;188;188;11.30;27.85
300.00;600.00;1872.00;25.20;E0_0_1300m;5.00;156;156;10.32;25.29
300.00;600.00;2244.00;27.70;E0_1_1300m;5.00;187;187;11.25;27.83
300.00;600.00;1848.00;25.23;E0_0_1400m;5.00;154;154;10.17;25.32
300.00;600.00;2280.00;27.59;E0_1_1400m;5.00;190;190;11.48;27.72
300.00;600.00;1860.00;25.29;E0_0_1500m;5.00;155;155;10.22;25.38
300.00;600.00;2256.00;27.54;E0_1_1500m;5.00;188;189;11.38;27.65
300.00;600.00;1860.00;25.22;E0_0_1600m;5.00;155;155;10.24;25.31
