interval_begin;interval_end;interval_flow;interval_harmonicMeanSpeed;interval_id;interval_length;interval_nVehContrib;interval_nVehEntered;interval_occupancy;interval_speed
0.00;300.00;0.00;-1.00;E0_0_0m;-1.00;0;0;0.00;-1.00
0.00;300.00;0.00;-1.00;E0_1_0m;-1.00;0;0;0.00;-1.00
0.00;300.00;1680.00;26.59;E0_0_100m;5.00;140;140;8.77;26.71
0.00;300.00;2112.00;27.64;E0_1_100m;5.00;176;176;10.61;27.77
0.00;300.00;1620.00;26.51;E0_0_200m;5.00;135;135;8.49;26.64
0.00;300.00;2112.00;27.49;E0_1_200m;5.00;176;176;10.67;27.68
0.00;300.00;1608.00;26.33;E0_0_300m;5.00;134;134;8.48;26.46
0.00;300.00;2088.00;27.33;E0_1_300m;5.00;174;174;10.61;27.52
0.00;300.00;1560.00;26.24;E0_0_400m;5.00;130;131;8.30;26.37
0.00;300.00;2088.00;27.40;E0_1_400m;5.00;174;174;10.58;27.60
0.00;300.00;1560.00;26.31;E0_0_500m;5.00;130;130;8.23;26.43
0.00;300.00;2028.00;27.45;E0_1_500m;5.00;169;169;10.26;27.65
0.00;300.00;1608.00;26.06;E0_0_600m;5.00;134;134;8.57;26.15
0.00;300.00;1932.00;27.23;E0_1_600m;5.00;161;161;9.85;27.41
0.00;300.00;1608.00;25.86;E0_0_700m;5.00;134;134;8.64;25.95
0.00;300.00;1932.00;26.92;E0_1_700m;5.00;161;161;9.97;27.10
0.00;300.00;1572.00;25.81;E0_0_800m;5.00;131;131;8.46;25.89
0.00;300.00;1944.00;26.82;E0_1_800m;5.00;162;162;10.07;26.99
0.00;300.00;1500.00;25.89;E0_0_900m;5.00;125;125;8.05;25.95
0.00;300.00;1992.00;26.89;E0_1_900m;5.00;166;166;10.29;27.04
0.00;300.00;1524.00;25.78;E0_0_1000m;5.00;127;127;8.21;25.84
0.00;300.00;1944.00;26.89;E0_1_1000m;5.00;162;162;10.04;27.04
0.00;300.00;1512.00;25.55;E0_0_1100m;5.00;126;126;8.22;25.61
0.00;300.00;1908.00;26.65;E0_1_1100m;5.00;159;160;9.99;26.78
0.00;300.00;1500.00;25.47;E0_0_1200m;5.00;125;125;8.18;25.52
0.00;300.00;1872.00;26.44;E0_1_1200m;5.00;156;156;9.83;26.58
0.00;300.00;1500.00;25.22;E0_0_1300m;5.00;125;125;8.26;25.28
0.00;300.00;1824.00;26.27;E0_1_1300m;5.00;152;152;9.64;26.41
0.00;300.00;1500.00;24.97;E0_0_1400m;5.00;125;125;8.34;25.04
0.00;300.00;1752.00;26.16;E0_1_1400m;5.00;146;146;9.30;26.31
0.00;300.00;1464.00;24.63;E0_0_1500m;5.00;122;122;8.25;24.72
0.00;300.00;1740.00;25.99;E0_1_1500m;5.00;145;145;9.30;26.13
0.00;300.00;1416.00;24.38;E0_0_1600m;5.00;118;118;8.07;24.48
0.00;300.00;1728.00;25.87;E0_1_1600m;5.00;144;144;9.28;26.00
0.00;300.00;1392.00;24.34;E0_0_1700m;5.00;116;116;7.94;24.45
0.00;300.00;1668.00;25.84;E0_1_1700m;5.00;139;140;9.03;25.98
0.00;300.00;1368.00;24.17;E0_0_1800m;5.00;114;114;7.86;24.31
0.00;300.00;1632.00;25.86;E0_1_1800m;5.00;136;136;8.77;26.01
0.00;300.00;1332.00;24.25;E0_0_1900m;5.00;111;113;7.72;24.41
0.00;300.00;1596.00;25.99;E0_1_1900m;5.00;133;133;8.53;26.22
0.00;300.00;1296.00;24.34;E0_0_2000m;5.00;108;109;7.45;24.50
0.00;300.00;1560.00;25.99;E0_1_2000m;5.00;130;130;8.34;26.20
0.00;300.00;1260.00;24.36;E0_0_2100m;5.00;105;106;7.22;24.52
0.00;300.00;1524.00;26.05;E0_1_2100m;5.00;127;127;8.13;26.27
0.00;300.00;1224.00;24.38;E0_0_2200m;5.00;102;103;7.01;24.55
0.00;300.00;1488.00;26.10;E0_1_2200m;5.00;124;124;7.92;26.33
0.00;300.00;1212.00;24.41;E0_0_2300m;5.00;101;101;6.90;24.58
0.00;300.00;1440.00;26.15;E0_1_2300m;5.00;120;120;7.65;26.39
0.00;300.00;1188.00;24.41;E0_0_2400m;5.00;99;99;6.76;24.58
0.00;300.00;1404.00;26.22;E0_1_2400m;5.00;117;117;7.44;26.46
0.00;300.00;1152.00;24.39;E0_0_2500m;5.00;96;96;6.56;24.56
0.00;300.00;1368.00;26.30;E0_1_2500m;5.00;114;114;7.22;26.54
0.00;300.00;1116.00;24.55;E0_0_2600m;5.00;93;93;6.31;24.72
0.00;300.00;1356.00;26.40;E0_1_2600m;5.00;113;113;7.13;26.64
0.00;300.00;1068.00;24.33;E0_0_2700m;5.00;89;89;6.10;24.50
0.00;300.00;1332.00;26.55;E0_1_2700m;5.00;111;111;6.97;26.79
0.00;300.00;1056.00;24.28;E0_0_2800m;5.00;88;88;6.04;24.46
0.00;300.00;1284.00;26.75;E0_1_2800m;5.00;107;107;6.67;27.02
0.00;300.00;1008.00;24.24;E0_0_2900m;5.00;84;84;5.78;24.44
0.00;300.00;1260.00;26.89;E0_1_2900m;5.00;105;105;6.51;27.17
0.00;300.00;1008.00;24.33;E0_0_3000m;5.00;84;84;5.75;24.55
0.00;300.00;1200.00;27.08;E0_1_3000m;5.00;100;100;6.15;27.36
0.00;300.00;984.00;24.45;E0_0_3100m;5.00;82;82;5.59;24.66
0.00;300.00;1164.00;27.28;E0_1_3100m;5.00;97;97;5.93;27.57
0.00;300.00;960.00;24.73;E0_0_3200m;5.00;80;80;5.39;24.90
0.00;300.00;1128.00;27.53;E0_1_3200m;5.00;94;94;5.69;27.84
0.00;300.00;912.00;24.65;E0_0_3300m;5.00;76;76;5.14;24.84
0.00;300.00;1128.00;27.69;E0_1_3300m;5.00;94;94;5.66;27.99
0.00;300.00;924.00;24.65;E0_0_3400m;5.00;77;77;5.21;24.87
0.00;300.00;1116.00;27.66;E0_1_3400m;5.00;93;93;5.60;27.96
0.00;300.00;924.00;24.64;E0_0_3500m;5.00;77;77;5.21;24.86
0.00;300.00;1116.00;27.65;E0_1_3500m;5.00;93;93;5.61;27.94
0.00;300.00;912.00;24.85;E0_0_3600m;5.00;76;76;5.10;25.08
0.00;300.00;1080.00;27.67;E0_1_3600m;5.00;90;90;5.42;27.96
0.00;300.00;864.00;25.13;E0_0_3700m;5.00;72;72;4.77;25.34
0.00;300.00;1056.00;27.75;E0_1_3700m;5.00;88;88;5.29;28.04
0.00;300.00;828.00;24.99;E0_0_3800m;5.00;69;69;4.60;25.21
0.00;300.00;1032.00;27.72;E0_1_3800m;5.00;86;86;5.17;27.97
0.00;300.00;792.00;24.70;E0_0_3900m;5.00;66;66;4.45;24.96
0.00;300.00;996.00;27.76;E0_1_3900m;5.00;83;83;4.98;27.99
0.00;300.00;756.00;24.81;E0_0_4000m;5.00;63;63;4.23;25.10
0.00;300.00;960.00;27.84;E0_1_4000m;5.00;80;80;4.79;28.05
0.00;300.00;720.00;24.91;E0_0_4100m;5.00;60;60;4.01;25.20
0.00;300.00;924.00;28.08;E0_1_4100m;5.00;77;78;4.62;28.27
0.00;300.00;684.00;25.22;E0_0_4200m;5.00;57;57;3.77;25.48
0.00;300.00;900.00;28.11;E0_1_4200m;5.00;75;75;4.45;28.33
0.00;300.00;624.00;25.84;E0_0_4300m;5.00;52;52;3.35;26.04
0.00;300.00;900.00;27.88;E0_1_4300m;5.00;75;75;4.48;28.11
0.00;300.00;624.00;25.46;E0_0_4400m;5.00;52;52;3.40;25.70
0.00;300.00;888.00;27.86;E0_1_4400m;5.00;74;74;4.43;28.05
0.00;300.00;612.00;25.20;E0_0_4500m;5.00;51;51;3.37;25.48
0.00;300.00;876.00;27.91;E0_1_4500m;5.00;73;73;4.36;28.10
0.00;300.00;600.00;25.11;E0_0_4600m;5.00;50;51;3.34;25.44
0.00;300.00;828.00;27.96;E0_1_4600m;5.00;69;69;4.11;28.14
0.00;300.00;600.00;25.14;E0_0_4700m;5.00;50;50;3.31;25.52
0.00;300.00;768.00;27.89;E0_1_4700m;5.00;64;64;3.82;28.06
0.00;300.00;576.00;25.21;E0_0_4800m;5.00;48;48;3.17;25.63
0.00;300.00;720.00;28.01;E0_1_4800m;5.00;60;62;3.60;28.20
0.00;300.00;564.00;25.35;E0_0_4900m;5.00;47;47;3.09;25.83
0.00;300.00;672.00;28.24;E0_1_4900m;5.00;56;56;3.31;28.42
0.00;300.00;564.00;25.43;E0_0_5000m;5.00;47;47;3.08;25.94
0.00;300.00;624.00;28.32;E0_1_5000m;5.00;52;52;3.06;28.49
300.00;600.00;0.00;-1.00;E0_0_0m;-1.00;0;0;0.00;-1.00
300.00;600.00;0.00;-1.00;E0_1_0m;-1.00;0;0;0.00;-1.00
300.00;600.00;1860.00;26.24;E0_0_100m;5.00;155;156;9.85;26.44
300.00;600.00;2124.00;27.62;E0_1_100m;5.00;177;177;10.68;27.79
300.00;600.00;1860.00;26.18;E0_0_200m;5.00;155;156;9.91;26.38
300.00;600.00;2112.00;28.08;E0_1_200m;5.00;176;176;10.45;28.29
300.00;600.00;1848.00;25.98;E0_0_300m;5.00;154;154;9.88;26.19
300.00;600.00;2088.00;28.06;E0_1_300m;5.00;174;174;10.34;28.28
300.00;600.00;1860.00;25.67;E0_0_400m;5.00;155;155;10.06;25.91
300.00;600.00;2076.00;27.96;E0_1_400m;5.00;173;173;10.31;28.18
300.00;600.00;1872.00;25.70;E0_0_500m;5.00;156;156;10.12;25.93
300.00;600.00;2052.00;27.81;E0_1_500m;5.00;171;172;10.27;28.02
300.00;600.00;1812.00;25.76;E0_0_600m;5.00;151;152;9.79;25.96
300.00;600.00;2112.00;27.63;E0_1_600m;5.00;176;176;10.62;27.84
300.00;600.00;1776.00;25.95;E0_0_700m;5.00;148;148;9.51;26.11
300.00;600.00;2076.00;27.48;E0_1_700m;5.00;173;173;10.49;27.68
300.00;600.00;1764.00;25.82;E0_0_800m;5.00;147;147;9.49;25.96
300.00;600.00;2088.00;27.36;E0_1_800m;5.00;174;174;10.60;27.54
300.00;600.00;1788.00;25.58;E0_0_900m;5.00;149;149;9.71;25.74
300.00;600.00;2088.00;27.19;E0_1_900m;5.00;174;174;10.67;27.36
300.00;600.00;1764.00;25.32;E0_0_1000m;5.00;147;148;9.69;25.49
300.00;600.00;2076.00;26.98;E0_1_1000m;5.00;173;173;10.69;27.15
300.00;600.00;1740.00;25.19;E0_0_1100m;5.00;145;145;9.60;25.37
300.00;600.00;2100.00;26.83;E0_1_1100m;5.00;175;174;10.82;26.99
300.00;600.00;1740.00;24.96;E0_0_1200m;5.00;145;145;9.68;25.15
300.00;600.00;2124.00;26.76;E0_1_1200m;5.00;177;177;11.02;26.93
300.00;600.00;1740.00;24.68;E0_0_1300m;5.00;145;146;9.80;24.89
300.00;600.00;2136.00;26.64;E0_1_1300m;5.00;178;178;11.14;26.82
300.00;600.00;1752.00;24.56;E0_0_1400m;5.00;146;146;9.91;24.74
300.00;600.00;2184.00;26.52;E0_1_1400m;5.00;182;182;11.44;26.67
300.00;600.00;1752.00;24.34;E0_0_1500m;5.00;146;146;10.00;24.49
300.00;600.00;2184.00;26.33;E0_1_1500m;5.00;182;182;11.52;26.47
300.00;600.00;1776.00;24.14;E0_0_1600m;5.00;148;148;10.22;24.28
