interval_begin;interval_end;interval_flow;interval_harmonicMeanSpeed;interval_id;interval_length;interval_nVehContrib;interval_nVehEntered;interval_occupancy;interval_speed
0.00;300.00;0.00;-1.00;E0_0_0m;-1.00;0;0;0.00;-1.00
0.00;300.00;0.00;-1.00;E0_1_0m;-1.00;0;0;0.00;-1.00
0.00;300.00;1584.00;27.25;E0_0_100m;5.00;132;133;8.08;27.34
0.00;300.00;2244.00;28.57;E0_1_100m;5.00;187;187;10.91;28.72
0.00;300.00;1692.00;27.11;E0_0_200m;5.00;141;141;8.67;27.22
0.00;300.00;2076.00;28.71;E0_1_200m;5.00;173;173;10.04;28.86
0.00;300.00;1668.00;26.96;E0_0_300m;5.00;139;140;8.62;27.06
0.00;300.00;2028.00;28.56;E0_1_300m;5.00;169;169;9.86;28.72
0.00;300.00;1620.00;26.80;E0_0_400m;5.00;135;135;8.40;26.90
0.00;300.00;2016.00;28.40;E0_1_400m;5.00;168;168;9.86;28.54
0.00;300.00;1596.00;26.55;E0_0_500m;5.00;133;133;8.35;26.66
0.00;300.00;2004.00;28.20;E0_1_500m;5.00;167;167;9.87;28.33
0.00;300.00;1572.00;26.45;E0_0_600m;5.00;131;131;8.25;26.57
0.00;300.00;1968.00;28.03;E0_1_600m;5.00;164;164;9.75;28.16
0.00;300.00;1572.00;26.32;E0_0_700m;5.00;131;131;8.29;26.44
0.00;300.00;1956.00;28.11;E0_1_700m;5.00;163;163;9.67;28.25
0.00;300.00;1548.00;26.34;E0_0_800m;5.00;129;129;8.16;26.46
0.00;300.00;1980.00;28.14;E0_1_800m;5.00;165;165;9.77;28.28
0.00;300.00;1512.00;26.34;E0_0_900m;5.00;126;126;7.97;26.48
0.00;300.00;1968.00;28.20;E0_1_900m;5.00;164;164;9.69;28.35
0.00;300.00;1488.00;26.25;E0_0_1000m;5.00;124;124;7.87;26.40
0.00;300.00;1980.00;28.36;E0_1_1000m;5.00;165;165;9.70;28.51
0.00;300.00;1488.00;26.12;E0_0_1100m;5.00;124;124;7.91;26.28
0.00;300.00;1944.00;28.43;E0_1_1100m;5.00;162;162;9.50;28.58
0.00;300.00;1488.00;25.94;E0_0_1200m;5.00;124;124;7.97;26.09
0.00;300.00;1896.00;28.53;E0_1_1200m;5.00;158;158;9.23;28.69
0.00;300.00;1464.00;25.97;E0_0_1300m;5.00;122;123;7.85;26.12
0.00;300.00;1860.00;28.63;E0_1_1300m;5.00;155;155;9.02;28.79
0.00;300.00;1440.00;25.89;E0_0_1400m;5.00;120;120;7.72;26.04
0.00;300.00;1824.00;28.72;E0_1_1400m;5.00;152;152;8.82;28.88
0.00;300.00;1404.00;25.66;E0_0_1500m;5.00;117;117;7.60;25.80
0.00;300.00;1800.00;28.75;E0_1_1500m;5.00;150;150;8.70;28.90
0.00;300.00;1380.00;25.51;E0_0_1600m;5.00;115;115;7.51;25.65
0.00;300.00;1764.00;28.71;E0_1_1600m;5.00;147;147;8.53;28.86
0.00;300.00;1344.00;25.48;E0_0_1700m;5.00;112;112;7.33;25.64
0.00;300.00;1728.00;28.58;E0_1_1700m;5.00;144;144;8.40;28.70
0.00;300.00;1320.00;25.43;E0_0_1800m;5.00;110;110;7.21;25.59
0.00;300.00;1692.00;28.44;E0_1_1800m;5.00;141;141;8.26;28.56
0.00;300.00;1284.00;25.47;E0_0_1900m;5.00;107;107;7.00;25.64
0.00;300.00;1668.00;28.36;E0_1_1900m;5.00;139;140;8.18;28.48
0.00;300.00;1212.00;25.37;E0_0_2000m;5.00;101;101;6.63;25.53
0.00;300.00;1716.00;28.32;E0_1_2000m;5.00;143;143;8.42;28.45
0.00;300.00;1236.00;25.35;E0_0_2100m;5.00;103;103;6.77;25.52
0.00;300.00;1692.00;28.28;E0_1_2100m;5.00;141;141;8.31;28.41
0.00;300.00;1236.00;25.23;E0_0_2200m;5.00;103;103;6.81;25.41
0.00;300.00;1680.00;28.18;E0_1_2200m;5.00;140;140;8.28;28.31
0.00;300.00;1224.00;25.07;E0_0_2300m;5.00;102;102;6.78;25.26
0.00;300.00;1680.00;28.14;E0_1_2300m;5.00;140;140;8.29;28.27
0.00;300.00;1188.00;24.94;E0_0_2400m;5.00;99;99;6.62;25.14
0.00;300.00;1644.00;28.18;E0_1_2400m;5.00;137;137;8.10;28.31
0.00;300.00;1176.00;24.65;E0_0_2500m;5.00;98;98;6.63;24.86
0.00;300.00;1584.00;28.23;E0_1_2500m;5.00;132;133;7.83;28.36
0.00;300.00;1176.00;24.56;E0_0_2600m;5.00;98;98;6.65;24.80
0.00;300.00;1524.00;28.27;E0_1_2600m;5.00;127;127;7.49;28.42
0.00;300.00;1128.00;24.57;E0_0_2700m;5.00;94;94;6.38;24.82
0.00;300.00;1500.00;28.11;E0_1_2700m;5.00;125;125;7.41;28.26
0.00;300.00;1104.00;24.52;E0_0_2800m;5.00;92;92;6.25;24.79
0.00;300.00;1464.00;28.04;E0_1_2800m;5.00;122;122;7.25;28.19
0.00;300.00;1068.00;24.54;E0_0_2900m;5.00;89;89;6.04;24.83
0.00;300.00;1428.00;27.98;E0_1_2900m;5.00;119;119;7.09;28.14
0.00;300.00;1068.00;24.60;E0_0_3000m;5.00;89;89;6.03;24.91
0.00;300.00;1380.00;28.01;E0_1_3000m;5.00;115;115;6.84;28.18
0.00;300.00;1080.00;24.59;E0_0_3100m;5.00;90;90;6.10;24.91
0.00;300.00;1332.00;28.10;E0_1_3100m;5.00;111;111;6.58;28.26
0.00;300.00;1068.00;24.64;E0_0_3200m;5.00;89;89;6.02;24.95
0.00;300.00;1284.00;28.36;E0_1_3200m;5.00;107;107;6.29;28.52
0.00;300.00;1056.00;24.68;E0_0_3300m;5.00;88;88;5.94;25.00
0.00;300.00;1224.00;28.53;E0_1_3300m;5.00;102;102;5.96;28.70
0.00;300.00;1044.00;24.80;E0_0_3400m;5.00;87;87;5.85;25.13
0.00;300.00;1164.00;28.62;E0_1_3400m;5.00;97;97;5.65;28.79
0.00;300.00;1008.00;24.87;E0_0_3500m;5.00;84;84;5.63;25.19
0.00;300.00;1140.00;28.51;E0_1_3500m;5.00;95;95;5.55;28.69
0.00;300.00;960.00;24.98;E0_0_3600m;5.00;80;81;5.39;25.31
0.00;300.00;1104.00;28.34;E0_1_3600m;5.00;92;92;5.41;28.54
0.00;300.00;912.00;24.98;E0_0_3700m;5.00;76;76;5.07;25.33
0.00;300.00;1080.00;28.25;E0_1_3700m;5.00;90;90;5.31;28.47
0.00;300.00;876.00;25.09;E0_0_3800m;5.00;73;73;4.85;25.43
0.00;300.00;1056.00;28.22;E0_1_3800m;5.00;88;88;5.20;28.45
0.00;300.00;840.00;25.29;E0_0_3900m;5.00;70;70;4.61;25.61
0.00;300.00;1020.00;28.20;E0_1_3900m;5.00;85;85;5.02;28.44
0.00;300.00;804.00;25.50;E0_0_4000m;5.00;67;67;4.38;25.80
0.00;300.00;996.00;28.20;E0_1_4000m;5.00;83;83;4.91;28.43
0.00;300.00;756.00;25.72;E0_0_4100m;5.00;63;64;4.09;26.00
0.00;300.00;960.00;28.21;E0_1_4100m;5.00;80;80;4.73;28.44
0.00;300.00;744.00;25.71;E0_0_4200m;5.00;62;62;4.02;25.97
0.00;300.00;924.00;28.25;E0_1_4200m;5.00;77;77;4.54;28.48
0.00;300.00;732.00;25.63;E0_0_4300m;5.00;61;61;3.97;25.89
0.00;300.00;912.00;28.42;E0_1_4300m;5.00;76;76;4.46;28.64
0.00;300.00;732.00;25.56;E0_0_4400m;5.00;61;61;3.98;25.84
0.00;300.00;876.00;28.57;E0_1_4400m;5.00;73;73;4.26;28.81
0.00;300.00;720.00;25.55;E0_0_4500m;5.00;60;60;3.91;25.82
0.00;300.00;876.00;28.48;E0_1_4500m;5.00;73;73;4.27;28.75
0.00;300.00;720.00;25.61;E0_0_4600m;5.00;60;60;3.91;25.89
0.00;300.00;864.00;28.41;E0_1_4600m;5.00;72;72;4.22;28.72
0.00;300.00;720.00;25.55;E0_0_4700m;5.00;60;60;3.91;25.86
0.00;300.00;828.00;28.33;E0_1_4700m;5.00;69;69;4.06;28.67
0.00;300.00;660.00;25.56;E0_0_4800m;5.00;55;55;3.59;25.88
0.00;300.00;828.00;28.25;E0_1_4800m;5.00;69;69;4.07;28.61
0.00;300.00;624.00;25.75;E0_0_4900m;5.00;52;52;3.37;26.06
0.00;300.00;792.00;28.33;E0_1_4900m;5.00;66;66;3.88;28.70
0.00;300.00;588.00;25.96;E0_0_5000m;5.00;49;49;3.15;26.26
0.00;300.00;756.00;28.41;E0_1_5000m;5.00;63;63;3.70;28.78
300.00;600.00;0.00;-1.00;E0_0_0m;-1.00;0;0;0.00;-1.00
300.00;600.00;0.00;-1.00;E0_1_0m;-1.00;0;0;0.00;-1.00
300.00;600.00;1584.00;26.70;E0_0_100m;5.00;132;132;8.24;26.86
300.00;600.00;2112.00;27.66;E0_1_100m;5.00;176;176;10.60;27.84
300.00;600.00;1716.00;26.58;E0_0_200m;5.00;143;143;8.97;26.76
300.00;600.00;1992.00;28.20;E0_1_200m;5.00;166;167;9.86;28.38
300.00;600.00;1740.00;26.43;E0_0_300m;5.00;145;144;9.12;26.59
300.00;600.00;2016.00;28.19;E0_1_300m;5.00;168;168;9.93;28.39
300.00;600.00;1752.00;26.35;E0_0_400m;5.00;146;146;9.23;26.51
300.00;600.00;2052.00;28.10;E0_1_400m;5.00;171;171;10.14;28.30
300.00;600.00;1704.00;26.27;E0_0_500m;5.00;142;142;9.01;26.41
300.00;600.00;2112.00;28.07;E0_1_500m;5.00;176;176;10.45;28.27
300.00;600.00;1704.00;26.16;E0_0_600m;5.00;142;142;9.05;26.28
300.00;600.00;2148.00;28.03;E0_1_600m;5.00;179;179;10.64;28.23
300.00;600.00;1716.00;26.03;E0_0_700m;5.00;143;143;9.16;26.15
300.00;600.00;2136.00;27.91;E0_1_700m;5.00;178;178;10.63;28.08
300.00;600.00;1644.00;25.85;E0_0_800m;5.00;137;137;8.83;25.97
300.00;600.00;2148.00;27.71;E0_1_800m;5.00;179;179;10.77;27.85
300.00;600.00;1656.00;25.70;E0_0_900m;5.00;138;138;8.95;25.81
300.00;600.00;2172.00;27.52;E0_1_900m;5.00;181;181;10.96;27.65
300.00;600.00;1644.00;25.64;E0_0_1000m;5.00;137;138;8.95;25.75
300.00;600.00;2160.00;27.50;E0_1_1000m;5.00;180;180;10.91;27.63
300.00;600.00;1644.00;25.61;E0_0_1100m;5.00;137;137;8.92;25.73
300.00;600.00;2136.00;27.46;E0_1_1100m;5.00;178;178;10.80;27.60
300.00;600.00;1608.00;25.53;E0_0_1200m;5.00;134;134;8.75;25.64
300.00;600.00;2172.00;27.41;E0_1_1200m;5.00;181;181;11.01;27.56
300.00;600.00;1608.00;25.44;E0_0_1300m;5.00;134;133;8.76;25.55
300.00;600.00;2160.00;27.36;E0_1_1300m;5.00;180;181;11.01;27.51
300.00;600.00;1620.00;25.43;E0_0_1400m;5.00;135;135;8.85;25.54
300.00;600.00;2184.00;27.32;E0_1_1400m;5.00;182;182;11.10;27.48
300.00;600.00;1668.00;25.45;E0_0_1500m;5.00;139;139;9.10;25.56
300.00;600.00;2148.00;27.30;E0_1_1500m;5.00;179;179;10.93;27.46
300.00;600.00;1668.00;25.44;E0_0_1600m;5.00;139;140;9.14;25.56
